student_id,course,status,term,grade_received
S01397,Geometry,completed,spring_previous,C
S01397,English II,completed,fall_previous,C
S01397,World History,completed,fall_previous,A
S01398,Algebra I,completed,spring_previous,C
S01398,English I,completed,fall_previous,B
S01398,Biology,completed,summer_previous,B
S01399,Algebra I,completed,spring_previous,C
S01399,English I,failed_or_missing,spring_previous,F
S01399,Biology,completed,summer_previous,C
S01399,Geometry,completed,fall_previous,A
S01399,English II,completed,spring_previous,B
S01399,World History,completed,summer_previous,B
S01401,Algebra I,completed,fall_previous,C
S01401,English I,completed,spring_previous,A
S01401,Biology,completed,spring_previous,C
S01402,Algebra I,completed,fall_previous,A
S01402,English I,completed,summer_previous,B
S01402,Biology,completed,spring_previous,B
S01402,Geometry,completed,summer_previous,B
S01402,English II,completed,summer_previous,C
S01402,World History,completed,spring_previous,B
S01402,Algebra II,completed,fall_previous,C
S01402,English III,completed,fall_previous,C
S01402,Chemistry,failed_or_missing,spring_previous,F
S01402,U.S. History,completed,summer_previous,D
S01403,Algebra I,completed,fall_previous,C
S01403,English I,completed,summer_previous,D
S01403,Biology,completed,fall_previous,B
S01404,Algebra I,failed_or_missing,fall_previous,F
S01404,English I,completed,spring_previous,B
S01404,Biology,completed,fall_previous,B
S01405,Algebra I,completed,spring_previous,D
S01405,English I,completed,spring_previous,B
S01405,Biology,completed,spring_previous,C
S01405,Geometry,completed,summer_previous,A
S01405,English II,failed_or_missing,fall_previous,F
S01405,World History,completed,fall_previous,C
S01406,Algebra I,completed,spring_previous,D
S01406,English I,completed,spring_previous,A
S01406,Biology,completed,fall_previous,A
S01406,Geometry,completed,spring_previous,B
S01406,English II,completed,summer_previous,C
S01406,World History,completed,summer_previous,C
S01406,Algebra II,completed,spring_previous,C
S01406,English III,completed,summer_previous,D
S01406,Chemistry,completed,fall_previous,C
S01406,U.S. History,completed,summer_previous,C
S01407,Algebra I,completed,summer_previous,D
S01407,English I,completed,fall_previous,D
S01407,Biology,completed,fall_previous,D
S01407,Geometry,completed,summer_previous,C
S01407,English II,completed,fall_previous,C
S01407,World History,failed_or_missing,spring_previous,F
S01411,Algebra I,completed,summer_previous,D
S01411,English I,completed,fall_previous,C
S01411,Biology,completed,fall_previous,D
S01411,Geometry,completed,spring_previous,B
S01411,English II,completed,fall_previous,B
S01411,World History,completed,spring_previous,C
S01412,Algebra I,completed,summer_previous,A
S01412,English I,completed,spring_previous,D
S01412,Biology,completed,fall_previous,D
S01412,Geometry,completed,fall_previous,C
S01412,English II,completed,spring_previous,A
S01412,World History,failed_or_missing,spring_previous,F
S01413,Algebra I,completed,fall_previous,B
S01413,English I,completed,fall_previous,D
S01413,Biology,completed,summer_previous,D
S01413,Geometry,completed,fall_previous,B
S01413,English II,failed_or_missing,fall_previous,F
S01413,World History,completed,spring_previous,A
S01413,Algebra II,failed_or_missing,fall_previous,F
S01413,English III,completed,summer_previous,C
S01413,Chemistry,completed,summer_previous,A
S01413,U.S. History,failed_or_missing,spring_previous,F
S01414,Algebra I,completed,spring_previous,B
S01414,English I,completed,fall_previous,B
S01414,Biology,failed_or_missing,spring_previous,F
S01414,Geometry,completed,summer_previous,B
S01414,English II,completed,summer_previous,B
S01414,World History,completed,fall_previous,D
S01415,Algebra I,completed,fall_previous,A
S01415,English I,completed,fall_previous,D
S01415,Biology,completed,fall_previous,B
S01415,Geometry,completed,fall_previous,D
S01415,English II,completed,spring_previous,C
S01415,World History,failed_or_missing,fall_previous,F
S01415,Algebra II,completed,fall_previous,B
S01415,English III,completed,summer_previous,D
S01415,Chemistry,completed,fall_previous,C
S01415,U.S. History,completed,spring_previous,D
S01417,Algebra I,completed,spring_previous,B
S01417,English I,completed,spring_previous,B
S01417,Biology,completed,spring_previous,B
S01417,Geometry,completed,fall_previous,A
S01417,English II,completed,fall_previous,B
S01417,World History,completed,spring_previous,D
S01418,Algebra I,completed,fall_previous,C
S01418,English I,completed,spring_previous,C
S01418,Biology,completed,fall_previous,A
S01418,Geometry,completed,spring_previous,B
S01418,English II,completed,summer_previous,B
S01418,World History,completed,summer_previous,C
S01418,Algebra II,completed,spring_previous,C
S01418,English III,completed,spring_previous,C
S01418,Chemistry,completed,spring_previous,C
S01418,U.S. History,completed,spring_previous,B
S01420,Algebra I,completed,summer_previous,B
S01420,English I,completed,summer_previous,C
S01420,Biology,failed_or_missing,spring_previous,F
S01420,Geometry,completed,spring_previous,B
S01420,English II,completed,spring_previous,A
S01420,World History,completed,summer_previous,A
S01421,Algebra I,completed,spring_previous,D
S01421,English I,completed,spring_previous,C
S01421,Biology,completed,summer_previous,B
S01421,Geometry,failed_or_missing,spring_previous,F
S01421,English II,completed,summer_previous,B
S01421,World History,completed,spring_previous,B
S01421,Algebra II,completed,summer_previous,B
S01421,English III,completed,spring_previous,D
S01421,Chemistry,failed_or_missing,fall_previous,F
S01421,U.S. History,completed,fall_previous,D
S01422,Algebra I,completed,fall_previous,B
S01422,English I,completed,summer_previous,B
S01422,Biology,completed,summer_previous,C
S01425,Algebra I,completed,fall_previous,A
S01425,English I,completed,spring_previous,C
S01425,Biology,completed,summer_previous,D
S01427,Algebra I,completed,fall_previous,B
S01427,English I,completed,spring_previous,C
S01427,Biology,completed,fall_previous,C
S01428,Algebra I,completed,spring_previous,D
S01428,English I,failed_or_missing,spring_previous,F
S01428,Biology,completed,summer_previous,D
S01429,Algebra I,completed,spring_previous,C
S01429,English I,failed_or_missing,spring_previous,F
S01429,Biology,completed,fall_previous,C
S01429,Geometry,completed,fall_previous,D
S01429,English II,completed,fall_previous,B
S01429,World History,completed,spring_previous,C
S01430,Algebra I,completed,spring_previous,C
S01430,English I,completed,spring_previous,B
S01430,Biology,completed,spring_previous,C
S01430,Geometry,completed,spring_previous,A
S01430,English II,completed,fall_previous,A
S01430,World History,completed,fall_previous,A
S01431,Algebra I,completed,summer_previous,A
S01431,English I,completed,summer_previous,C
S01431,Biology,completed,summer_previous,A
S01431,Geometry,completed,spring_previous,A
S01431,English II,completed,spring_previous,A
S01431,World History,completed,spring_previous,C
S01432,Algebra I,completed,spring_previous,C
S01432,English I,completed,fall_previous,C
S01432,Biology,completed,fall_previous,D
S01432,Geometry,failed_or_missing,spring_previous,F
S01432,English II,completed,summer_previous,D
S01432,World History,completed,spring_previous,C
S01432,Algebra II,completed,spring_previous,C
S01432,English III,completed,spring_previous,B
S01432,Chemistry,completed,summer_previous,B
S01432,U.S. History,completed,summer_previous,C
S01433,Algebra I,failed_or_missing,spring_previous,F
S01433,English I,completed,spring_previous,D
S01433,Biology,completed,fall_previous,B
S01433,Geometry,completed,fall_previous,C
S01433,English II,completed,spring_previous,B
S01433,World History,completed,fall_previous,B
S01434,Algebra I,failed_or_missing,fall_previous,F
S01434,English I,completed,spring_previous,C
S01434,Biology,completed,spring_previous,A
S01435,Algebra I,completed,summer_previous,A
S01435,English I,failed_or_missing,spring_previous,F
S01435,Biology,completed,summer_previous,A
S01435,Geometry,completed,summer_previous,A
S01435,English II,completed,summer_previous,C
S01435,World History,failed_or_missing,spring_previous,F
S01435,Algebra II,completed,summer_previous,C
S01435,English III,completed,summer_previous,A
S01435,Chemistry,completed,fall_previous,A
S01435,U.S. History,completed,summer_previous,A
S01436,Algebra I,completed,fall_previous,B
S01436,English I,completed,spring_previous,D
S01436,Biology,completed,fall_previous,B
S01436,Geometry,completed,summer_previous,B
S01436,English II,failed_or_missing,spring_previous,F
S01436,World History,failed_or_missing,spring_previous,F
S01437,Algebra I,completed,fall_previous,B
S01437,English I,completed,fall_previous,A
S01437,Biology,completed,summer_previous,C
S01437,Geometry,completed,fall_previous,B
S01437,English II,completed,fall_previous,C
S01437,World History,completed,spring_previous,D
S01437,Algebra II,completed,fall_previous,C
S01437,English III,completed,fall_previous,C
S01437,Chemistry,completed,spring_previous,D
S01437,U.S. History,completed,fall_previous,B
S01438,Algebra I,completed,fall_previous,C
S01438,English I,completed,fall_previous,C
S01438,Biology,completed,fall_previous,C
S01438,Geometry,completed,fall_previous,A
S01438,English II,completed,summer_previous,B
S01438,World History,failed_or_missing,fall_previous,F
S01440,Algebra I,completed,summer_previous,C
S01440,English I,completed,summer_previous,B
S01440,Biology,completed,spring_previous,B
S01440,Geometry,failed_or_missing,fall_previous,F
S01440,English II,completed,summer_previous,A
S01440,World History,completed,fall_previous,D
S01440,Algebra II,completed,spring_previous,B
S01440,English III,completed,fall_previous,D
S01440,Chemistry,completed,fall_previous,B
S01440,U.S. History,completed,summer_previous,B
S01442,Algebra I,completed,fall_previous,C
S01442,English I,completed,summer_previous,D
S01442,Biology,completed,fall_previous,C
S01442,Geometry,completed,spring_previous,B
S01442,English II,failed_or_missing,fall_previous,F
S01442,World History,completed,fall_previous,B
S01442,Algebra II,completed,fall_previous,B
S01442,English III,completed,fall_previous,A
S01442,Chemistry,completed,summer_previous,B
S01442,U.S. History,completed,spring_previous,B
S01443,Algebra I,completed,fall_previous,A
S01443,English I,completed,summer_previous,C
S01443,Biology,completed,fall_previous,D
S01443,Geometry,completed,summer_previous,D
S01443,English II,completed,fall_previous,B
S01443,World History,failed_or_missing,spring_previous,F
S01443,Algebra II,completed,summer_previous,C
S01443,English III,completed,fall_previous,C
S01443,Chemistry,completed,summer_previous,B
S01443,U.S. History,completed,spring_previous,C
S01444,Algebra I,completed,fall_previous,C
S01444,English I,failed_or_missing,fall_previous,F
S01444,Biology,completed,spring_previous,C
S01444,Geometry,completed,summer_previous,D
S01444,English II,completed,spring_previous,B
S01444,World History,completed,summer_previous,D
S01444,Algebra II,completed,fall_previous,B
S01444,English III,failed_or_missing,fall_previous,F
S01444,Chemistry,completed,spring_previous,C
S01444,U.S. History,completed,spring_previous,D
S01445,Algebra I,completed,fall_previous,D
S01445,English I,completed,fall_previous,B
S01445,Biology,completed,summer_previous,B
S01446,Algebra I,completed,summer_previous,B
S01446,English I,completed,summer_previous,B
S01446,Biology,completed,fall_previous,B
S01446,Geometry,completed,fall_previous,D
S01446,English II,completed,summer_previous,B
S01446,World History,failed_or_missing,spring_previous,F
S01446,Algebra II,failed_or_missing,spring_previous,F
S01446,English III,completed,spring_previous,D
S01446,Chemistry,completed,spring_previous,D
S01446,U.S. History,completed,fall_previous,A
S01448,Algebra I,completed,fall_previous,A
S01448,English I,completed,spring_previous,C
S01448,Biology,completed,spring_previous,B
S01449,Algebra I,completed,summer_previous,B
S01449,English I,completed,summer_previous,A
S01449,Biology,failed_or_missing,fall_previous,F
