student_id,course,violation_type,required_prerequisite,may_take_concurrently,summer_only,notes
S00925,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00926,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00927,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00927,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00927,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00928,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00928,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00928,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00928,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00929,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00929,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00930,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00930,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00930,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00930,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00930,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00932,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00932,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00932,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00934,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00935,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00935,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00936,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00936,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00937,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00937,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00938,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00938,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00938,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00940,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00940,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00940,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00941,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00943,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00944,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00944,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00945,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00945,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00946,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00946,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00947,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00948,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00948,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00948,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00948,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00949,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00949,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00949,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00950,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00951,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00952,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00952,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00952,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00954,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00954,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00954,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00955,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00955,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00955,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00955,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00956,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00956,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00957,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00958,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00958,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00958,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00960,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00960,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00961,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00962,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00963,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00963,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00964,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00965,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00965,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00965,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00965,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00966,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00966,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00968,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00969,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00969,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00969,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00969,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00970,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00971,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00971,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00971,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00972,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00972,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00972,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00973,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00973,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00974,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00975,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00976,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00977,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00977,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00977,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00977,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00978,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00978,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00978,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00978,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00979,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00979,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00980,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00980,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00980,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00981,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00981,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00982,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S00982,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00982,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00982,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00982,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00983,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00983,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00983,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00985,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00985,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S00985,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00987,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00988,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00988,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00989,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00989,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00989,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S00990,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S00990,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00991,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00991,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S00993,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S00994,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00995,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S00995,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S00997,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S00998,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S00999,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S01000,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S01002,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S01002,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S01005,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
